id,author,title,year,publisher,description,category,type,from_dataset,have_it,filename,file_location,triage,triage_reason,google_scholar_url,google_search_url,wayback_url,worldcat_url
BETHKE-TRAIT-4,Bethke et al. 2016,code: VLWU | trait: Very low water-use plant; performs well in dry sites | list_source: List 4,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-5,Bethke et al. 2016,code: LWU | trait: Low water-use plant; performs well with minimal supplemental irrigation | list_so,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-6,Bethke et al. 2016,code: MWU | trait: Moderate water-use plant; performs well with supplemental irrigation | list_sourc,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-7,Bethke et al. 2016,code: BF | trait: Attracts butterflies | list_source: List 4,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-8,Bethke et al. 2016,code: B | trait: Attracts birds | list_source: List 4,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-9,Bethke et al. 2016,code: DR | trait: Deer-resistant | list_source: List 4,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-10,Bethke et al. 2016,code: RG | trait: Performs well in rock gardens | list_source: List 4,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-11,Bethke et al. 2016,code: FS | trait: Full Sun At least 8 hrs. of unobstructed sun daily | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-12,Bethke et al. 2016,code: PS | trait: Part Shade 3-5 hrs of sun daily | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-13,Bethke et al. 2016,code: <2 | trait: Less than 2' tall - Grows 2 feet tall or less | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-14,Bethke et al. 2016,code: M | trait: Moderate Water twice a week | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-15,Bethke et al. 2016,code: L | trait: Low Water Once a week | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-16,Bethke et al. 2016,code: VL | trait: Very Low Water every 7-14 days | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-17,Bethke et al. 2016,code: DW(7-10) | trait: Deep water Water trees every 7-10 days | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-18,Bethke et al. 2016,code: DW(10-14) | trait: Deep water Water trees every 10-14 days | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-19,Bethke et al. 2016,"code: EM | trait: Extra maintenance Require more than annual pruning, winter protection, sprayng for",2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-20,Bethke et al. 2016,code: TS | trait: Temperature Sensitive Zones 5 & 6 require warmer climate; not conducive to outlyin,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-21,Bethke et al. 2016,code: Bees | trait: Indicates habitat or food source | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-22,Bethke et al. 2016,code: Birds | trait: Indicates habitat or food source | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-23,Bethke et al. 2016,code: Butterflies | trait: Indicates habitat or food source | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-24,Bethke et al. 2016,code: CF | trait: Cut Flowers Useful as a cut or dried flower in flower arranging | list_source: Lis,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-25,Bethke et al. 2016,code: FC | trait: Fall color eave turn color during the fall months | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-26,Bethke et al. 2016,code: UT | trait: Utility tree Height of tree at maturity will not interfere with overhead utility l,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-27,Bethke et al. 2016,code: N | trait: Native Plant is native to Nevada | list_source: List 6,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-28,Bethke et al. 2016,code: >30 | trait: Within 30 feet of house - Use only as specimen plant within 30 feet of house; use,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-29,Bethke et al. 2016,code: C | trait: Coast | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-30,Bethke et al. 2016,code: D | trait: Desert | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-31,Bethke et al. 2016,code: I | trait: Inland | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-32,Bethke et al. 2016,code: M | trait: Mountain | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-33,Bethke et al. 2016,code: (R) | trait: Riparian- is often used to refer to the vegtation at the sides of a river or cree,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-34,Bethke et al. 2016,code: UNDERLINE | trait: Underline indicates plants with low to modertate watering requirements | li,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-35,Bethke et al. 2016,code: N | trait: Indicates the plant is native to California | list_source: List 31,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-36,Bethke et al. 2016,code: * | trait: Shade tolerant or prefers shade | list_source: List 31,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-37,Bethke et al. 2016,code: C | trait: Coastal | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-38,Bethke et al. 2016,"code: I | trait: Inland, Coastal | list_source: List 20 & 22",2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-41,Bethke et al. 2016,code: R | trait: Ripirian | list_source: List 20 & 22,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-42,Bethke et al. 2016,code: R | trait: Least drought tolerant plants on the list. These plants grow best in ripen areas. R,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-43,Bethke et al. 2016,code: Zone 1 | trait: The area directly adjacent to your home. These plants are highly fire resistan,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-44,Bethke et al. 2016,"code: Zone 2 | trait: The ""greenbelt"", low growing, low fuel ground covers resistant to fire and are",2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-45,Bethke et al. 2016,"code: Zone 3 | trait: Low fuel volume perennials and shrubs, less combustible than the native plants",2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-46,Bethke et al. 2016,"code: Zone 4 | trait: The outer most area, consisting of existing native vegetation which has been t",2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-47,Bethke et al. 2016,code: 10 | trait: Drip line to Structure (ft) | list_source: List 54,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-48,Bethke et al. 2016,code: 30 | trait: Drip line to Structure (ft) | list_source: List 54,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-49,Bethke et al. 2016,code: D | trait: Deciduous | list_source: List 54,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
BETHKE-TRAIT-50,Bethke et al. 2016,code: E | trait: Evergreen | list_source: List 54,2016,UCCE San Diego,Trait code definition used across 53 CA fire-resistant plant lists,Fire Resistance - Trait Definitions,trait_code,BethkeUCCE2016 (FIRE-06),Yes,trait_codes.csv,BethkeUCCE2016/trait_codes.csv,HAVE_IT,Already in our collection,,,,
FIRE-01,Southern Regional Extension Forestry,Fire Performance Plants Selector,2010,SREF,541 plants rated Firewise (1) through NOT Firewise (4). Scraped from Wayback Machine archive.,Fire Resistance,dataset,FirePerformancePlants (FIRE-01),Yes,"Home Ignition Zones — Fire Performance Plant Selector.html, Plant List — Fire Performance Plant Selector.html",FirePerformancePlants/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-02,Idaho Department of Lands,Fire Resistance of Plants Master Database,,Idaho Firewise,379 species rated for firewise landscaping.,Fire Resistance,dataset,IdahoFirewise (FIRE-02),Yes,"Idaho-Firewise-Garden-Plant-Database_Web_2026.pdf, Idaho-Firewise-Garden-Signage.pdf, Trifold-Firewise-for-Idaho_V2021.pdf",IdahoFirewise/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-03,"Cui, X., Alam, M.A., Perry, G.L.W., et al.",FLAMITS Global Plant Flammability Traits Database,2020,Dryad,Global flammability trait database. DOI: 10.5061/dryad.h18931zr3,Fire Resistance,dataset,FLAMITS (FIRE-03),Yes,"data_file.csv, doi_10_5061_dryad_h18931zr3__v20231222.zip, README.md, site_file.csv, source_file.csv, synonymy__file.csv, taxon_file.csv",FLAMITS/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-04,"Ganteaume, A., Jappiot, M., et al.",Flammability of Ornamental Shrubs,,USDA Forest Service / NIST,"34 shrubs experimentally tested. 22 low, 8 moderate, 4 high flammability.",Fire Resistance,dataset,NIST_USDA_Flammability (FIRE-04),Yes,"Fire in Wildland-Urban Interface Selecting and Maintaining Firewise Plants for Landscaping.pdf, Fire in Wildland-Urban Interface Selecting Firewise Shrubs to Reduce Wildfire Risk.pdf, Quantifying and ",NIST_USDA_Flammability/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-05,UC Forest Products Laboratory,Fire-Resistant/Fire-Prone Plant Lists,1997,FireSafe Monterey,164 plants from 57 published sources.,Fire Resistance,dataset,UCForestProductsLab (FIRE-05),Yes,firesafemonterey.org plant list.html,UCForestProductsLab/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-06,"Bethke, J., Bell, C., et al.",Research Literature Review of Plant Flammability,2016,UCCE San Diego,Meta-analysis of 53 CA fire-resistant plant lists.,Fire Resistance,dataset,BethkeUCCE2016 (FIRE-06),Yes,"Research  Literature Review of Plant Flammability Testing, Fire-resistant plant lists and relevance of a plant flammability key for ornamental landscape plants in the Western States.pdf",BethkeUCCE2016/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-07,Diablo Firesafe Council,Fire-Resistant and Highly Flammable Plant Lists,,UC Forest Products Lab methodology,"140 plants, 57 references.",Fire Resistance,dataset,DiabloFiresafe (FIRE-07),Yes,Diablo Firesafe Council List.pdf,DiabloFiresafe/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-08,Oakland Fire Safe Council,Fire-Resistant and Fire-Prone Plant Lists,,OFSC,212 plants with CA native flags.,Fire Resistance,dataset,OaklandFireSafe (FIRE-08),Yes,Fire-Resistant-Fire-Prone-Lists_OFSC.xlsx,OaklandFireSafe/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-10,"Edwards, A. and Schleiger, R.",Firescaping Your Home,2023,Hachette Book Group,Plants to avoid list from fire landscaping manual.,Fire Resistance,dataset,FirescapingBook (FIRE-10),Yes,Firescaping_Your_Home_-_Adrienne_Edwards_Rachel_Schleiger.pdf,FirescapingBook/Sources/,HAVE_IT,Already in our collection,,,,
FIRE-11,"Lommen, A.",Fire-Resistant Plants for Home Landscapes,2023,"Oregon State University Extension, PNW-590",133 plants rated for fire resistance. Literature-derived.,Fire Resistance,dataset,OSU_PNW590 (FIRE-11),Yes,OSU_PNW590_FireResistantPlants.pdf,OSU_PNW590/Sources/,HAVE_IT,Already in our collection,,,,
DEER-01,"Perdomo, P., Nitzsche, P., Drake, D.",Landscape Plants Rated by Deer Resistance,,Rutgers Extension E271,326 plants rated A-D.,Deer Resistance,dataset,RutgersDeerResistance (DEER-01),Yes,Landscape Plants Rated by Deer Resistance.pdf,RutgersDeerResistance/Sources/,HAVE_IT,Already in our collection,,,,
DEER-02,NC State University Extension,Extension Gardener Plant Toolbox deer-resistant tag,,NC State,727 species tagged deer-resistant.,Deer Resistance,dataset,NCSU_DeerResistant (DEER-02),No,,,LIKELY_ONLINE,Academic/government publication — search Google Scholar or agency archives,https://scholar.google.com/scholar?q=NC+State+University+Extension+Extension+Gardener+Plant+Toolbox+deer-resistant+tag,https://www.google.com/search?q=NC+State+University+Extension+Extension+Gardener+Plant+Toolbox+deer-resistant+tag+filetype%3Apdf,https://web.archive.org/web/*/Extension+Gardener+Plant+Toolbox+deer-resistant+tag,https://search.worldcat.org/search?q=NC+State+University+Extension+Extension+Gardener+Plant+Toolbox+deer-resistant+tag
DEER-03,Shaw Nature Reserve,Native Plants for a Deer Resistant Garden,,Missouri Botanical Garden,"112 native plants, 3-year study, 6 browse levels.",Deer Resistance,dataset,MissouriBotanicalDeer (DEER-03),Yes,MissouriBotanical_DeerBrowse.pdf,MissouriBotanicalDeer/Sources/,HAVE_IT,Already in our collection,,,,
WATER-01,UC Davis CCUH,Water Use Classification of Landscape Species (WUCOLS),2025,UC Davis,"4,103 plants across 6 CA climate regions.",Water Need,dataset,WUCOLS (WATER-01),Yes,WUCOLS_all_regions.xlsx,WUCOLS/Sources/,HAVE_IT,Already in our collection,,,,
TAXON-01,"Royal Botanic Gardens, Kew",World Checklist of Vascular Plants v14.0,2026,Kew,"362,739 accepted species. Global taxonomy backbone.",Taxonomy,dataset,POWO_WCVP (TAXON-01),Yes,"README_WCVP.xlsx, wcvp.zip, wcvp_distribution.csv, wcvp_export.zip, wcvp_names.csv",POWO_WCVP/Sources/,HAVE_IT,Already in our collection,,,,
TAXON-02,WFO Consortium,World Flora Online,2025,WFO,"381,467 accepted species. December 2025 release.",Taxonomy,dataset,WorldFloraOnline (TAXON-02),Yes,"classification.csv, wfo_plantlist_2025-12.zip, _DwC_backbone_R.zip",WorldFloraOnline/Sources/,HAVE_IT,Already in our collection,,,,
TAXON-03,USDA NRCS,The PLANTS Database,2025,USDA,"93,157 records. National + Oregon + California state lists.",Taxonomy,dataset,USDA_PLANTS (TAXON-03),Yes,"California_NRCS_csv.txt, Oregon_NRCS_csv.txt, USDA_PLANTS-Checklist.txt",USDA_PLANTS/Sources/,HAVE_IT,Already in our collection,,,,
INVAS-04,"Simpson, A., et al.",US Register of Introduced and Invasive Species v2.0,2022,USGS,"4,918 unique invasive plant species. DOI: 10.5066/P9KFFTOD",Invasiveness,dataset,USGS_RIIS (INVAS-04),Yes,"US-RIISv2_DataDictionary.csv, USRIISv2.xlsx, USRIISv2csvFormat.zip, USRIISv2_AuthorityReferences.csv, USRIISv2_MasterList.csv, __MACOSX",USGS_RIIS/Sources/,HAVE_IT,Already in our collection,,,,
INVAS-05,California Invasive Plant Council,Cal-IPC Inventory,2024,Cal-IPC,331 CA invasives. High/Moderate/Limited/Watch ratings.,Invasiveness,dataset,CalIPC_Invasive (INVAS-05),Yes,"about-the-inventory.html, cal-ipc-inventory.csv",CalIPC_Invasive/Sources/,HAVE_IT,Already in our collection,,,,
BIRD-01,"Tallamy, D.",20 Most Valuable Native Plant Genera for Biodiversity,2018,University of Delaware,42 genera ranked by Lepidoptera species count.,Birds/Wildlife,dataset,TallamyBirdPlants (BIRD-01),Yes,20-Most-Valuable-for-Biodiversity.pdf,TallamyBirdPlants/Sources/,HAVE_IT,Already in our collection,,,,
POLL-01,Xerces Society + Pollinator Partnership,Regional Pollinator Plant Lists,2024,Xerces/PP,428 plants across 4 western regions.,Pollinators,dataset,XercesPollinator (POLL-01),Yes,"CA_CoastalChaparral.pdf, CA_CoastalSteppe.pdf, MaritimeNW.pdf, SierranSteppe.pdf",XercesPollinator/Sources/,HAVE_IT,Already in our collection,,,,
