taxon_id,scientific_name,common_name
242813,Anemonehupehensisvar.japonica'Prinz Heinrich',Japanese anemone
273665,Anemone×hybrida'Andrea Atkinson',windflower
259405,Anemone×hybrida'Honorine Jobert',"windflower
                                            
                                                  (POM)"
242814,Anemone×hybrida'Königin Charlotte' QUEEN CHARLOTTE,windflower
266883,Anemone×hybrida'Lady Gilmour',windflower
274097,Anemone×hybrida'Pretty Lady Diana',windflower
267852,Anemone×hybrida'September Charm',Japanese anemone
242839,Anemone×lesseri,windflower
286066,Anemonenarcissiflora,windflower
286193,Anemonenemorosa,wood anemone
442956,Anemonenemorosa'Blue Eyes',wood anemone
242833,Anemonenemorosa'Lychette',wood anemone
299999,Anemoneparviflora,small-flowered anemone
445738,Anemone'Red Riding Hood',Japanese anemone
286067,Anemonesylvestris,snowdrop windflower
286277,Anemonetomentosa,windflower
286068,Anemonevirginiana,thimbleweed
275980,Anethumgraveolens,dill
276039,Angelicaarchangelica,garden angelica
254204,Angelicaatropurpurea,masterwort
287016,Angeloniaangustifolia,angelonia
271664,AngeloniaangustifoliaSERENA MIXTURE,"angelonia
                                            
                                                  (POM)"
290655,Anigozanthosflavidus,tall kangaroo paw
443973,Anigozanthos'Joe Joe Red',kangaroo paw
275348,Anisacanthusquadrifidusvar.wrightii,Texas firecracker
275965,Annonamuricata,soursop
275969,Annonareticulata,custard apple
281241,Anomathecalaxa,anomatheca
277730,Anrederacordifolia,heartleaf madeiravine
277133,Antennariadioica,pussytoes
302490,Antennarianeglecta,prairie everlasting
277134,Antennariaparlinii,ladies' tobacco
291415,Antennariaplantaginifolia,pussytoes
277138,Anthemistinctoria,golden chamomile
443717,Anthemistinctoria'Charme',golden chamomile
242864,Anthemistinctoria'Kelwayi',Dyer's chamomile
242865,Anthemistinctoria'Moonlight',golden marguerite
281857,Anthericumliliago,St. Bernard's lily
276219,Anthuriumandraeanum,anthurium
276226,Anthuriumcrassinervium,anthurium
285458,Antigononleptopus,coral vine
266520,Antirrhinum'Dulcinea's Heart',snapdragon
287001,Antirrhinummajus,snapdragon
439229,AntirrhinummajusSNAPTASTIC ORANGE FLAME,"snapdragon
                                            
                                                  (POM)"
275287,Aphelandrasquarrosa,zebra plant
369842,Apiosamericana,american potato bean
275981,Apiumgraveolensvar.dulce,celery
276064,Apiumgraveolensvar.rapaceum,celeriac
263088,Apiumgraveolensvar.rapaceum'Diamant',celeriac
276069,Apocynumcannabinum,Indian hemp
276152,Aponogetondistachyos,Cape pondweed
264075,Aquilegia(Biedermeier Group),columbine
256175,Aquilegia'Bunting',columbine
286266,Aquilegiacaerulea,columbine
254844,Aquilegiacaerulea'Rotstern',columbine
286069,Aquilegiacanadensis,columbine
243172,Aquilegiacanadensis'Corbett',columbine
256520,Aquilegiacanadensis'Little Lanterns',columbine
286213,Aquilegiachrysanthavar.hinckleyana,columbine
243171,Aquilegiachrysantha'Yellow Queen',columbine
249986,Aquilegia'Dove',columbine
286247,Aquilegiaflabellata,fan columbine
271496,Aquilegiaflabellata'Ministar',fan columbine
243177,Aquilegiaflabellatavar.pumila,fan columbine
274740,Aquilegiaflabellatavar.pumila'Alba',fan columbine
261264,Aquilegiaflabellatavar.pumila'Rosea',columbine
254254,Aquilegiaflabellatavar.pumila'Silver Edge',fan columbine
256056,Aquilegiafragrans,sweet-scented columbine
286112,Aquilegiaglandulosa,columbine
260312,Aquilegia(McKana Group),columbine
270834,Aquilegia'Music Mix',columbine
286248,Aquilegiaolympica,columbine
266571,Aquilegia'Pagoda Blue and White',columbine
250204,Aquilegia'Red Hobbit',columbine
262988,Aquilegia'Remembrance',columbine
260630,Aquilegia(Songbird Series) 'Cardinal',columbine
254845,Aquilegia'Spezialrasse',columbine
262188,Aquilegia'Swallowtail',columbine
286249,Aquilegiaviridiflora,columbine
254222,Aquilegiaviridiflora'Chocolate Soldier',columbine
286072,Aquilegiavulgaris,columbine
259459,Aquilegiavulgaris(Grandmother's Garden Group),columbine
243185,Aquilegiavulgaris'Plena',columbine
259013,Aquilegiavulgarisvar.flore-pleno'Blue Bonnet',columbine
272430,Aquilegiavulgarisvar.flore-pleno'Tower White',columbine
268029,Aquilegiavulgarisvar.stellata'Ruby Port',columbine
260775,Aquilegiavulgaris(Vervaeneana Group),columbine
254234,Aquilegiavulgaris'William Guiness',columbine
243186,Aquilegiavulgaris'Woodside Golden',columbine
256189,Aquilegia'Winky Blue and White',columbine
278030,Arabisalpina,mountain rockcress
262926,Arabisalpinasubsp.caucasica'Schneehaube' SNOWCAP,mountain rockcress
278048,Arabiscaucasica,garden rockcress
280415,Arachishypogaea,peanut
243193,Arachniodessimplicior'Variegata',arachnoides
276619,Araliachinensis,Chinese angelica tree
276611,Araliacordata,Japanese spikenard
274056,Araliacordata'Sun King',Japanese spikenard
276610,Araliaelata,Japanese angelica tree
276593,Araliaracemosa,"American spikenard
                                            
                                                  (POM)"
276602,Araliaspinosa,Devil's walking stick
276630,Araucariaaraucana,monkey-puzzle tree
276626,Araucariacolumnaris,New Caledonian pine
276635,Araucariaheterophylla,Norfolk Island pine
441361,Arbutus×andrachnoides,hybrid strawberry tree
280006,Arbutusmenziesii,madrone
279932,Arbutusunedo,strawberry tree
445739,Arbutusunedo'Oktoberfest',strawberry tree
279933,Arctostaphylosuva-ursi,common bearberry
242868,Arctostaphylosuva-ursi'Big Bear',common bearberry
241853,Arctostaphylosuva-ursi'Massachusetts',common bearberry
295540,Arctostaphylosuva-ursi'Wood's Red',bearberry
262989,Arctotis×hybrida,African daisy
282841,Ardisiacrenata,hen's eyes
367876,Ardisiaelliptica,shoebutton
282842,Ardisiajaponica,marlberry
286835,Arganiaspinosa,Argan tree
284846,Argemonepolyanthemos,prickly poppy
277625,Argyranthemumfrutescens,cobbitty daisy
280680,Argyrocytisusbattandieri,Moroccan broom
276555,Arisaemaangustatumvar.peninsulae,
358469,Arisaemacandidissimum,striped cobra lily
276296,Arisaemadracontium,dragon root
276312,Arisaemaengleri,arisaema
255956,Arisaemakishidae'Silver Pattern',Japanese cobra lily
276318,Arisaemakiushianum,arisaema
276306,Arisaemaringens,arisaema
276307,Arisaemaserratum,arisaema
276587,Arisaemaserratumvar.serratum,arisaema
276308,Arisaemasikokianum,Japanese cobra lily
265402,Arisaematernatipartitum,arisaema
276309,Arisaemathunbergii,arisaema
276577,Arisaemathunbergiisubsp.urashima,arisaema
276310,Arisaematriphyllum,jack-in-the-pulpit
290637,Arisarumproboscideum,mouse plant
281185,Aristeaplatycaulis,aristea
276765,Aristolochiacalifornica,birthwort
276766,Aristolochiaclematitis,birthwort
276777,Aristolochiagigantea,pelican flower
276785,Aristolochialeuconeura,birthwort
276782,Aristolochialittoralis,calico flower
276768,Aristolochiamacrophylla,Dutchman's pipe
241860,Aristolochiamanshuriensis,birthwort
276770,Aristolochiatomentosa,"Dutchman's pipe
                                            
                                                  (POM)"
285144,Armeriamaritima,sea thrift
241864,Armeriamaritima'Alba',sea thrift
442458,Armeriamaritima'Bloodstone',sea thrift
241865,Armeriamaritima'Düsseldorfer Stolz' DUSSELDORF PRIDE,thrift
256529,Armeriamaritima'Little Penny',thrift
449521,Armeriamaritima'Morning Star White',sea thrift
241867,Armeriamaritima'Rubrifolia',sea thrift
256038,Armeriamaritima'Splendens',thrift
258914,Armeria'Nifty Thrifty',sea thrift
274509,Armeriapseudarmeria'Ballerina Lilac',thrift
443715,Armeriapseudarmeria'Dream Weaver',thrift
438846,Armeriatrojana,Turkish alpine thrift
250254,Armoraciarusticana,horseradish
293225,Arnoglossumatriplicifolium,pale Indian plantain
295477,Arnoglossumreniforme,great Indian plantain
286551,Aroniaarbutifolia,chokeberry
241868,Aroniaarbutifolia'Brilliantissima',chokeberry
286429,Aroniamelanocarpa,black chokeberry
262961,Aroniamelanocarpa'Autumn Magic',"black chokeberry
                                            
                                                  (POM)"
241869,Aroniamelanocarpa'Estland',black chokeberry
262472,Aroniamelanocarpa'Morton' IROQUOIS BEAUTY,black chokeberry
274638,Aroniamelanocarpa'Professor Ed',black chokeberry
444906,Aroniamelanocarpa'UCONNAM012' GROUND HOG,black chokeberry
441141,Aroniamelanocarpa'UCONNAM165' LOW SCAPE MOUND,black chokeberry
241870,Aroniamelanocarpavar.elata,black chokeberry
273919,Aroniamelanocarpa'Viking',black chokeberry
286430,Aronia×prunifolia,purple-fruited chokeberry
277395,Artemisiaabrotanum,southernwood
277269,Artemisiaabsinthium,wormwood
277540,Artemisiaafra,African wormwood
241876,Artemisiacalifornica'Canyon Gray',California sagebrush
277272,Artemisiacapillaris,wormwood
277563,Artemisiadracunculus,tarragon
256946,Artemisiadracunculus'Sativa',French tarragon
277143,Artemisiafrigida,silky wormwood
451956,Artemisiagmelinii'Balfernarc' SUNFERN ARCADIA,wormwood
451957,Artemisiagmelinii'Balfernlym' SUNFERN OLYMPIA,wormwood
259305,Artemisialactiflora(Guizhou Group),white mugwort
277144,Artemisialudoviciana,white sage
241877,Artemisialudoviciana'Silver Frost',western mugwort
241878,Artemisialudoviciana'Silver King',white sage
241879,Artemisialudoviciana'Valerie Finnis',western mugwort
241872,Artemisia'Powis Castle',wormwood
456738,Artemisiapycnocephala'David's Choice',sagebrush
257694,Artemisiaschmidtiana'Nana',silvermound artemisia
455246,Artemisia'Silver Lining',white sagebrush
256530,Artemisia'Tiny Green',wormwood
256948,Artemisiavulgaris,mugwort
255935,Artemisiavulgaris'Cragg-Barber Eye',wormwood
255891,Artemisiavulgaris'Janlim' ORIENTAL LIMELIGHT,wormwood
241885,Arthropodiumcirrhatum,rienga lily
282739,Artocarpusaltilis,breadfruit
282749,Artocarpusheterophyllus,jackfruit
276326,Arumitalicum,Italian arum
241888,Arumitalicumsubsp.italicum'Marmoratum',Italian arum
286379,Aruncusaethusifolius,goat's beard
458355,Aruncus'Chantilly Lace',aruncus
286433,Aruncusdioicus,"goat's beard
                                            
                                                  (POM)"
241889,Aruncusdioicus'Kneiffii',goatsbeard
257278,Aruncusdioicus'Zweiweltenkind',goatsbeard
274065,Aruncus'Horatio',aruncus
267962,Aruncus'Misty Lace',aruncus
283563,Arundinagraminifolia,bamboo orchid
285180,Arundinariagigantea,giant cane bamboo
285183,Arundodonax,giant reed
287086,Asarinaprocumbens,trailing snapdragon
276757,Asarumcanadense,"wild ginger
                                            
                                                  (POM)"
276758,Asarumcaudatum,wild ginger
276759,Asarumeuropaeum,European wild ginger
276774,Asarumshuttleworthii,wild ginger
445945,Asarumsplendens,Chinese wild ginger
442962,Asarumsplendens'Quicksilver',wild ginger
276911,Asclepiascurassavica,"blood flower
                                            
                                                  (POM)"
276861,Asclepiasexaltata,milkweed
276862,Asclepiashirtella,prairie milkweed
276790,Asclepiasincarnata,"swamp milkweed
                                            
                                                  (POM)"
298976,Asclepiasincarnata'Cinderella',swamp milkweed
254189,Asclepiasincarnata'Ice Ballet',swamp milkweed
256515,Asclepiasincarnata'Soulmate',swamp milkweed
276864,Asclepiaspurpurascens,purple milkweed
276922,Asclepiasquadrifolia,fourleaf milkweed
276791,Asclepiasspeciosa,showy milkweed
276923,Asclepiassullivantii,prairie milkweed
276792,Asclepiassyriaca,common milkweed
276924,Asclepiastuberosa,"butterfly weed
                                            
                                                  (POM)"
441142,Asclepiastuberosa'Blonde Bombshell',butterfly weed
241937,Asclepiastuberosa'Hello Yellow',butterfly weed
367100,Asclepiastuberosasubsp.interior,butterfly milkweed
276793,Asclepiasverticillata,whorled milkweed
276865,Asclepiasviridis,green milkweed
275970,Asiminatriloba,"pawpaw
                                            
                                                  (POM)"
262991,Asparagusdensiflorus,Sprenger's asparagus fern
241940,Asparagusdensiflorus'Myersii',asparagus fern
241942,Asparagusdensiflorus'Sprengeri',asparagus fern
282227,Asparagusofficinalis,asparagus
263142,Asparagusofficinalis'Jersey Knight',asparagus
443021,Asparagusofficinalis'Mary Washington',asparagus
443022,Asparagusofficinalis'Purple Passion',asparagus
282184,Asparagusretrofractus,Ming fern
282185,Asparagussetaceus,asparagus fern
241946,Asperulagussonii,woodruff
366920,Asperulatinctoria,woodruff
281859,Asphodelinelutea,king's spear
281861,Asphodelusalbus,white-flowered asphodel
282290,Aspidistraelatior,cast-iron plant
285779,Asplenium×ebenoides,walking spleenwort
285707,Aspleniumnidus,bird's nest fern
241952,Aspleniumnidus'Antiquum',bird's nest fern
285848,Aspleniumplatyneuron,ebony spleenwort
285846,Aspleniumscolopendrium,hart's tongue fern
262992,Aspleniumscolopendrium(Crispum Group),hart's tongue fern
250025,Aspleniumscolopendrium(Undulatum Group),hart's tongue fern
285785,Aspleniumtrichomanes,maidenhair spleenwort
277145,Asteralpinus,Alpine aster
241958,Asteramellus'Veilchenkönigin' VIOLET QUEEN,Italian aster
255548,Aster'Celeste',michaelmas daisy
241984,Aster×frikartii'Flora's Delight',aster
254158,Aster×frikartii'Jungfrau',aster
241985,Aster×frikartii'Monch',aster
242552,Aster×frikartii'Wunder von Stafa',aster
254156,Aster'Little Carlow',aster
256523,Astersedifolius'Nanus',aster
277281,Astertataricus,tartarian aster
254223,Astertataricus'Jindai',tatarian aster
268203,Aster'Wood's Pink',aster
258939,Aster'Wood's Purple',aster
277282,Asteriscusmaritimus,gold coin daisy
269950,Astilbe'Alive and Kicking',astilbe
256644,Astilbe×arendsii'Amethyst',astilbe
366655,Astilbe×arendsiiASTARY PINK,astilbe
261290,Astilbe×arendsii'Augustleuchten' AUGUST LIGHT,astilbe
293630,Astilbe×arendsii'Beauty of Ernst' COLOR FLASH,astilbe
242006,Astilbe×arendsii'Cattleya',astilbe
242008,Astilbe×arendsii'Fanal',astilbe
242011,Astilbe×arendsii'Irrlicht',astilbe
259010,Astilbe×arendsii'Rote Cattleya' RED CATTLEYA,astilbe
260363,Astilbe×arendsii'Rotlicht' RED LIGHT,astilbe
267285,Astilbe'Burgunderrot' BURGUNDY RED,astilbe
241991,Astilbechinensis'Darwin's Surprise',Chinese astilbe
267287,Astilbechinensis'Diamonds and Pearls',Chinese astilbe
241992,Astilbechinensis'Finale',Chinese astilbe
267289,Astilbechinensis'Love and Pride',Chinese astilbe
254937,Astilbechinensis'Purpurkerze' PURPLE CANDLE,Chinese astilbe
286952,Astilbechinensisvar.davidii,Chinese astilbe
241993,Astilbechinensisvar.pumila,"Chinese astilbe
                                            
                                                  (POM)"
241995,Astilbechinensisvar.taquetii'Superba',Chinese astilbe
262995,Astilbechinensis'Vision in Red',Chinese astilbe
241994,Astilbechinensis'Visions',Chinese astilbe
451966,Astilbe'Dark Side of the Moon',astilbe
267286,Astilbe'Darwin's Dream',astilbe
293623,Astilbe'Delft Lace',astilbe
241996,Astilbe'Deutschland',astilbe
265368,Astilbe'Erica',astilbe
265369,Astilbe'Federsee',astilbe
274062,Astilbe'Flamingo',astilbe
267288,Astilbe'Heart and Soul',astilbe
371855,Astilbejaponica,Florist's spiraea
242001,Astilbejaponica'Montgomery',astilbe
260362,Astilbe'Professor Van der Wielen',astilbe
259365,Astilbe'Radius',astilbe
260359,Astilbe'Red Sentinel',astilbe
242003,Astilbe'Rheinland',astilbe
242017,Astilbe×rosea'Peach Blossom',astilbe
242018,Astilbesimplicifolia,entire-leaved astilbe
263144,Astilbe'Snowdrift',astilbe
260361,Astilbe'Sprite',astilbe
259014,Astilbe'Straussenfeder' OSTRICH PLUME,astilbe
365954,Astilbe'Verscarmine' YOUNIQUE CARMINE,astilbe
286945,Astilboidestabularis,astilboides
371028,Astragalusbisulcatus,two-grooved milkvetch
280334,Astragaluscanadensis,milk vetch
299427,Astragaluscrassicarpus,ground plum
272946,Astrantia'Buckland',greater masterwort
266769,Astrantia'Magnum Blush',greater masterwort
276013,Astrantiamajor,greater masterwort
256577,Astrantiamajor'Claret',masterwort
261066,Astrantiamajor'Roma',masterwort
242022,Astrantiamajor'Rubra',masterwort
242023,Astrantiamajor'Ruby Cloud',greater masterwort
242026,Astrantiamajorsubsp.involucrata'Shaggy',greater masterwort
258368,Astrantiamajor'Sunningdale Variegated',masterwort
270571,Astrantiamajor'Venice',masterwort
250202,Astrantia'Snow Star',masterwort
270569,Astrantia'Star of Beauty',masterwort
359946,Astrantia'Superstar',greater masterwort
278555,Astrophytummyriostigma,bishop's hat
444378,Athyriumasplenioides,southern lady fern
242037,Athyrium'Branford Rambler',Japanese painted fern
285648,Athyriumfilix-femina,lady fern
260189,Athyriumfilix-femina'Cruciato-cristatum',lady fern
260281,Athyriumfilix-femina'Dre's Dagger',lady fern
258392,Athyriumfilix-femina'Encourage',lady fern
242038,Athyriumfilix-femina'Fancy Fronds',lady fern
255123,Athyriumfilix-femina'Frizelliae',tatting fern
272450,Athyriumfilix-femina'Minutissimum',lady fern
258913,Athyriumfilix-femina'Rotstiel',lady fern
285806,Athyriumfilix-feminavar.angustum,northern lady fern
256461,Athyriumfilix-feminavar.angustum'Lady in Red',northern lady fern
242040,Athyriumfilix-femina'Veroniae Cristatum',lady fern
242041,Athyriumfilix-femina'Victoriae',lady fern
254249,Athyrium'Ghost',"lady fern
                                            
                                                  (POM)"
443895,Athyriumniponicum'Crested Surf',Japanese painted fern
257191,Athyriumniponicumvar.niponicum,painted lady fern
