locality,scientific_name,common_name,family,order,degree_of_establishment,establishment_means,pathway,habitat,is_hybrid,intro_date,gbif_key
AK,Hieracium caespitosum,Meadow hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-09-07,7776909
AK,Hieracium cruentifolium,Common hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-09-07,4226043
AK,Hieracium murorum,Wall hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,8605056
AK,Hieracium pilosella,Mouseear hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,
AK,Hieracium piloselloides,Tall hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-09-07,7792079
AK,Hieracium umbellatum,Narrowleaf hawkweed,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-09-07,3135329
AK,Holcus lanatus,Common velvetgrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706164
AK,Holcus mollis,Creeping velvetgrass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,2706163
AK,Hordeum jubatum,Foxtail barley,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,2706052
AK,Hordeum murinum ssp. leporinum,Leporinum barley,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,4270548
AK,Hordeum vulgare,Common barley,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706056
AK,Hypericum perforatum,Common St. Johnswort,Hypericaceae,Malpighiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2016-09-15,3189486
AK,Hypochaeris radicata,Hairy cat's ear,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3093702
AK,Iberis amara,Annual candytuft,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5377163
AK,Iberis umbellata,Globe candytuft,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5377303
AK,Ilex aquifolium,English holly,Aquifoliaceae,Aquifoliales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-09-07,5414222
AK,Impatiens glandulifera,Ornamental jewelweed,Balsaminaceae,Ericales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",unintentional,Wetlands (inland),FALSE,2016-09-15,2891770
AK,Iris pseudacorus,Yellow flag,Iridaceae,Asparagales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture; hitchhikers on ship/boat (excluding ballast water and hull fouling); tunnels and land bridges,Wetlands (inland); Artificial - Terrestrial; Marine Coastal/Supratidal,FALSE,2017-09-07,5298231
AK,Jacobaea vulgaris,Stinking willie,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5388602
AK,Kochia scoparia,Common kochia,Amaranthaceae,Caryophyllales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,
AK,Lactuca serriola,Prickly lettuce,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2016-09-15,3140490
AK,Lamium album,White deadnettle,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2926683
AK,Lamium amplexicaule,Henbit deadnettle,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,2926679
AK,Lamium maculatum,Spotted henbit,Lamiaceae,Lamiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2926684
AK,Lamium purpureum,Purple deadnettle,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2926682
AK,Lappula squarrosa,European stickseed,Boraginaceae,Boraginales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925756
AK,Lapsana communis,Common nipplewort,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3134857
AK,Lathyrus pratensis,Meadow pea,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5356701
AK,Leontodon autumnalis,Fall dandelion,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8058115
AK,Leontodon hispidus,Bristly hawkbit,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,3137498
AK,Lepidium campestre,Cream-anther field pepperwort,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,7703116
AK,Lepidium densiflorum,Miner's pepperwort,Brassicaceae,Brassicales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-04-30,5377064
AK,Lepidium heterophyllum,Purpleanther field pepperweed,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5376846
AK,Lepidium latifolium,Broadleaved pepperweed,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5376692
AK,Lepidium perfoliatum,Clasping pepperweed,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5376816
AK,Lepidium ramosissimum,Pepperweed,Brassicaceae,Brassicales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-04-30,5376788
AK,Lepidium ruderale,Roadside pepperweed,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5376616
AK,Lepidium virginicum,Poorman pepperweed,Brassicaceae,Brassicales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-04-30,5376648
AK,Leucanthemum maximum,Max chrysanthemum,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5401002
AK,Leucanthemum vulgare,Oxeye daisy,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8848598
AK,Limnanthes douglasii ssp. douglasii,Douglas' meadowfoam,Limnanthaceae,Brassicales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,7225542
AK,Linaria maroccana,Moroccan toadflax,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5415016
AK,Linaria pinifolia,Pineneedle toadflax,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2016-09-15,5415007
AK,Linaria purpurea,Purple toadflax,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2021-08-09,5415012
AK,Linaria vulgaris,Butter and eggs,Plantaginaceae,Lamiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5415020
AK,Lolium multiflorum,Annual ryegrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4129708
AK,Lolium perenne,Perennial ryegrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706241
AK,Lolium temulentum,Darnel ryegrass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706242
AK,Lonicera tatarica,Tatarian honeysuckle,Caprifoliaceae,Dipsacales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5334242
AK,Lotus corniculatus,Garden bird's-foot-trefoil,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5357013
AK,Lupinus polyphyllus ssp. polyphyllus,Bigleaf lupine,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-04-30,2964362
AK,Lysimachia nummularia,Moneywort,Primulaceae,Ericales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,Wetlands (inland); Artificial - Terrestrial,FALSE,2017-09-07,3169379
AK,Lysimachia punctata,Large yellow loosestrife,Primulaceae,Ericales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,3169340
AK,Lythrum salicaria,Purple loosestrife,Lythraceae,Myrtales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture; hitchhikers on ship/boat (excluding ballast water and hull fouling); tunnels and land bridges,Artificial - Terrestrial; Wetlands (inland),FALSE,2017-09-07,3188736
AK,Madia glomerata,Mountain tarweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3140920
AK,Malva neglecta,Common mallow,Malvaceae,Malvales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152373
AK,Malva sylvestris,High mallow,Malvaceae,Malvales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,3152374
AK,Marrubium vulgare,Horehound,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2927069
AK,Matricaria discoidea,Disc mayweed,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3103791
AK,Medicago lupulina,Black medick,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2965201
AK,Medicago minima,Little bur-clover,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2016-09-15,8073758
AK,Medicago polymorpha,Burclover,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2965531
AK,Medicago sativa,Alfalfa,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,9151957
AK,Medicago sativa ssp. falcata,Yellow alfalfa,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
AK,Medicago sativa ssp. sativa,Alfalfa,Fabaceae,Fabales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7068169
AK,Melilotus albus,White melilot,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,2971095
AK,Melilotus officinalis,Sweetclover,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8193111
AK,Mentha spicata,Spearmint,Lamiaceae,Lamiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,Artificial - Terrestrial; Wetlands (inland),FALSE,2017-11-21,2927175
AK,Mentha X piperita,Peppermint,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,8707933
AK,Micromeria douglasii,Yerba buena,Lamiaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5606562
AK,Microsteris gracilis,Slender phlox,Polemoniaceae,Ericales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
AK,Misopates orontium,Linearleaf snapdragon,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3171145
AK,Mulgedium oblongifolium,Blue lettuce,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,
AK,Mycelis muralis,Wall-lettuce,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3139040
AK,Myosotis scorpioides,True forget-me-not,Boraginaceae,Boraginales,widespread invasive (category E),introduced: assisted colonization,horticulture,Artificial - Terrestrial; Wetlands (inland),FALSE,2017-11-21,5341184
AK,Myosotis sylvatica,Woodland forget-me-not,Boraginaceae,Boraginales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,5341175
AK,Myrrhis odorata,Anise,Apiaceae,Apiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,3034681
AK,Nasturtium microphyllum,Onerow yellowcress,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,9184619
AK,Nasturtium officinale,Watercress,Brassicaceae,Brassicales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",released for use,Wetlands (inland),FALSE,2017-11-21,7701037
AK,Nemophila menziesii,Baby blue eyes,Hydrophyllaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2928026
AK,Nemophila menziesii var. atomaria,Baby blue eyes,Hydrophyllaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7608983
AK,Nepeta cataria,Catnip,Lamiaceae,Lamiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5341499
AK,Neslia paniculata,Ballmustard,Brassicaceae,Brassicales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,9040863
AK,Nymphaea odorata,American white waterlily,Nymphaeaceae,Nymphaeales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2882412
AK,Onobrychis viciifolia,Sainfoin legume,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2972595
AK,Oxalis corniculata,Creeping woodsorrel,Oxalidaceae,Oxalidales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,8427624
AK,Oxybasis rubra,Red goosefoot,Amaranthaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7725469
AK,Papaver nudicaule,Arctic poppy,Papaveraceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-09-07,8144599
AK,Papaver rhoeas,Corn poppy,Papaveraceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2888443
AK,Pascopyrum smithii,Western wheatgrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
AK,Pastinaca sativa,Wild parsnip,Apiaceae,Apiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8262702
AK,Persicaria hydropiper,Marshpepper knotweed,Polygonaceae,Caryophyllales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8323622
AK,Persicaria hydropiperoides,Swamp smartweed,Polygonaceae,Caryophyllales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2889340
AK,Persicaria lapathifolia,Curlytop knotweed,Polygonaceae,Caryophyllales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2889262
AK,Persicaria maculosa,Spotted ladysthumb,Polygonaceae,Caryophyllales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",unintentional,Wetlands (inland),FALSE,2017-11-21,6391194
